PROCESO,AMBITO,ESTADO ELECCION,SUBNIVEL ENTIDAD,CARGO,TIPO ASOCIACION,SUJETO OBLIGADO,SIGLAS,NOMBRE COMPLETO,FECHA INICIO PROCESO,FECHA FIN PROCESO,FECHA HORA APROBACION,ESTATUS CONTABILIDAD,FECHA HORA CANCELACION,TOPE DE GASTOS,FINANCIEROS,OPERATIVOS DE LA CAMPAÑA,PRODUCCIÓN DE LOS MENSAJES PARA RADIO Y T.V.,PROPAGANDA,"PROPAGANDA EN DIARIOS, REVISTAS Y OTROS MEDIOS IMPRESOS",PROPAGANDA EN VÍA PÚBLICA,PROPAGANDA EXHIBIDA EN PÁGINAS DE INTERNET,PROPAGANDA UTILITARIA,TOTAL GASTOS
PREFO-CAM-20/21,FEDERAL,QUERETARO,Distrito 1-CADEREYTA DE MONTES,DIPUTACION FEDERAL MR,C,PARTIDO ACCIÓN NACIONAL,PAN,SONIA ROCHA ACOSTA,04/04/2021,02/06/2021,05/04/2021 11:48:27 p.m.,ACTIVO,,1648189,,12960,,37671,,,68392,90958.85,209981.85
PREFO-CAM-20/21,FEDERAL,QUERETARO,Distrito 1-CADEREYTA DE MONTES,DIPUTACION FEDERAL MR,C,PARTIDO REVOLUCIONARIO INSTITUCIONAL,PRI,ROSA MARICELA OLVERA ALVARADO,04/04/2021,02/06/2021,06/04/2021 12:33:29 a.m.,ACTIVO,,1648189,,18987.34,,,,,,,18987.34
PREFO-CAM-20/21,FEDERAL,QUERETARO,Distrito 1-CADEREYTA DE MONTES,DIPUTACION FEDERAL MR,C,PARTIDO VERDE ECOLOGISTA DE MÉXICO,PVEM,LAURA ALEXA HERNANDEZ BALBOA,04/04/2021,02/06/2021,06/04/2021 02:45:17 a.m.,ACTIVO,,1648189,,38182.54,,1709.4,,14000,215190.18,,269082.12
PREFO-CAM-20/21,FEDERAL,QUERETARO,Distrito 2-SAN JUAN DEL RIO,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,MIRNA DIANA CHAVEZ PEREZ,04/04/2021,02/06/2021,06/04/2021 03:09:20 a.m.,ACTIVO,,1648189,,969.75,,10313.19,,,237.5,54613.7,66134.14
PREFO-CAM-20/21,FEDERAL,QUERETARO,Distrito 2-SAN JUAN DEL RIO,DIPUTACION FEDERAL MR,C,PARTIDO ACCIÓN NACIONAL,PAN,MARCIA SOLORZANO GALLEGO,04/04/2021,02/06/2021,05/04/2021 11:48:27 p.m.,ACTIVO,,1648189,,85010,,83495.06,,160113.67,133250,121968.2,583836.93
PREFO-CAM-20/21,FEDERAL,QUERETARO,Distrito 2-SAN JUAN DEL RIO,DIPUTACION FEDERAL MR,C,PARTIDO REVOLUCIONARIO INSTITUCIONAL,PRI,JOSE HUGO CABRERA RUIZ,04/04/2021,02/06/2021,06/04/2021 12:33:29 a.m.,ACTIVO,,1648189,,18987.34,,,,,,,18987.34
PREFO-CAM-20/21,FEDERAL,QUERETARO,Distrito 2-SAN JUAN DEL RIO,DIPUTACION FEDERAL MR,COA,JUNTOS HACEMOS HISTORIA,JUNTOS HACEMOS HISTORIA,JORGE LUIS MONTES NIEVES,04/04/2021,02/06/2021,06/04/2021 05:42:26 a.m.,ACTIVO,,1648189,,43147.31,,33205.67,,,,,76352.98
PREFO-CAM-20/21,FEDERAL,QUERETARO,Distrito 3-SANTIAGO DE QUERETARO,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,MARIA PERUSQUIA FLORES,04/04/2021,02/06/2021,06/04/2021 02:56:07 a.m.,ACTIVO,,1648189,,227.35,,14685.8,,,237.5,54613.7,69764.35
PREFO-CAM-20/21,FEDERAL,QUERETARO,Distrito 3-SANTIAGO DE QUERETARO,DIPUTACION FEDERAL MR,C,PARTIDO ACCIÓN NACIONAL,PAN,IGNACIO LOYOLA VERA,04/04/2021,02/06/2021,05/04/2021 11:48:27 p.m.,ACTIVO,,1648189,,32960,,,,,,17736.4,50696.4
PREFO-CAM-20/21,FEDERAL,QUERETARO,Distrito 3-SANTIAGO DE QUERETARO,DIPUTACION FEDERAL MR,C,PARTIDO REVOLUCIONARIO INSTITUCIONAL,PRI,ROSA MARTHA PACHECO ANGELES,04/04/2021,02/06/2021,06/04/2021 12:33:29 a.m.,ACTIVO,,1648189,,42435.51,,,,,,,42435.51
PREFO-CAM-20/21,FEDERAL,QUERETARO,Distrito 3-SANTIAGO DE QUERETARO,DIPUTACION FEDERAL MR,COA,JUNTOS HACEMOS HISTORIA,JUNTOS HACEMOS HISTORIA,BEATRIZ SILVIA ROBLES GUTIERREZ,04/04/2021,02/06/2021,06/04/2021 05:42:26 a.m.,ACTIVO,,1648189,,18640.37,,7147.17,,,,,25787.54
PREFO-CAM-20/21,FEDERAL,QUERETARO,Distrito 4-SANTIAGO DE QUERETARO,DIPUTACION FEDERAL MR,C,MORENA,MORENA,PALOMA ARCE ISLAS,04/04/2021,02/06/2021,06/04/2021 04:35:59 a.m.,ACTIVO,,1648189,,31429.61,,,,,,,31429.61
PREFO-CAM-20/21,FEDERAL,QUERETARO,Distrito 4-SANTIAGO DE QUERETARO,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,JOSUE ALBERTO QUINO ANDRADE,04/04/2021,02/06/2021,06/04/2021 03:09:20 a.m.,ACTIVO,,1648189,,227.35,,10313.19,,,237.5,54613.7,65391.74
PREFO-CAM-20/21,FEDERAL,QUERETARO,Distrito 4-SANTIAGO DE QUERETARO,DIPUTACION FEDERAL MR,C,PARTIDO ACCIÓN NACIONAL,PAN,FELIPE FERNANDO MACIAS OLVERA,04/04/2021,02/06/2021,05/04/2021 11:48:27 p.m.,ACTIVO,,1648189,,50130.26,,14964,,390950.21,100000,41392.4,597436.87
PREFO-CAM-20/21,FEDERAL,QUERETARO,Distrito 4-SANTIAGO DE QUERETARO,DIPUTACION FEDERAL MR,C,PARTIDO REVOLUCIONARIO INSTITUCIONAL,PRI,JUAN GERARDO VAZQUEZ HERRERA,04/04/2021,02/06/2021,06/04/2021 12:33:29 a.m.,ACTIVO,,1648189,,18987.34,,,,,,,18987.34
PREFO-CAM-20/21,FEDERAL,QUERETARO,Distrito 4-SANTIAGO DE QUERETARO,DIPUTACION FEDERAL MR,C,PARTIDO VERDE ECOLOGISTA DE MÉXICO,PVEM,ROSA MARIA ECHEVERRIA PINEDA,04/04/2021,02/06/2021,06/04/2021 02:31:25 a.m.,ACTIVO,,1648189,,38182.54,,1709.4,,13200,215190.18,,268282.12
PREFO-CAM-20/21,FEDERAL,QUERETARO,Distrito 5-EL PUEBLITO,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,MARIA EUGENIA PAULINA MORALES OCHOA,04/04/2021,02/06/2021,06/04/2021 03:17:10 a.m.,ACTIVO,,1648189,,14227.35,,10313.19,,,237.5,54613.7,79391.74
PREFO-CAM-20/21,FEDERAL,QUERETARO,Distrito 5-EL PUEBLITO,DIPUTACION FEDERAL MR,C,PARTIDO ACCIÓN NACIONAL,PAN,ERIKA DE LOS ANGELES DIAZ VILLALON,04/04/2021,02/06/2021,05/04/2021 11:48:27 p.m.,ACTIVO,,1648189,,52310,,156300,,332400,0,33197.23,574207.23
PREFO-CAM-20/21,FEDERAL,QUERETARO,Distrito 5-EL PUEBLITO,DIPUTACION FEDERAL MR,C,PARTIDO DEL TRABAJO,PT,YOHUANY NAVARRO ALVAREZ,04/04/2021,02/06/2021,06/04/2021 01:47:44 a.m.,ACTIVO,,1648189,,9000,,,,,,,9000
PREFO-CAM-20/21,FEDERAL,QUERETARO,Distrito 5-EL PUEBLITO,DIPUTACION FEDERAL MR,C,PARTIDO REVOLUCIONARIO INSTITUCIONAL,PRI,MARIA FERNANDA MARTINEZ AGUILAR,04/04/2021,02/06/2021,06/04/2021 12:33:29 a.m.,ACTIVO,,1648189,,18987.34,,,,,,,18987.34
PREFO-CAM-20/21,FEDERAL,QUERETARO,Distrito 5-EL PUEBLITO,DIPUTACION FEDERAL MR,C,PARTIDO VERDE ECOLOGISTA DE MÉXICO,PVEM,JOSE CARLOS BAÑUELOS MIER,04/04/2021,02/06/2021,06/04/2021 02:31:25 a.m.,ACTIVO,,1648189,,38182.54,,1709.4,,,215190.18,,255082.12
PREFO-CAM-20/21,FEDERAL,QUINTANA ROO,Distrito 1-PLAYA DEL CARMEN,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,RUBI DANIELA MONTALVO ESPINOSA,04/04/2021,02/06/2021,06/04/2021 04:02:25 a.m.,ACTIVO,,1648189,,6700.15,,23755.55,,,237.5,54613.7,85306.9
PREFO-CAM-20/21,FEDERAL,QUINTANA ROO,Distrito 1-PLAYA DEL CARMEN,DIPUTACION FEDERAL MR,COA,VA POR MEXICO,VA POR MEXICO,ANGY ESTEFANIA MERCADO ASENCIO,04/04/2021,02/06/2021,06/04/2021 05:43:04 a.m.,ACTIVO,,1648189,,9679.9,,9425,,129909.05,,,149013.95
PREFO-CAM-20/21,FEDERAL,QUINTANA ROO,Distrito 2-CHETUMAL,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,VICTOR MANUEL ZAPATA VALES,04/04/2021,02/06/2021,06/04/2021 04:02:25 a.m.,ACTIVO,,1648189,,227.35,,10313.19,,,237.5,54613.7,65391.74
PREFO-CAM-20/21,FEDERAL,QUINTANA ROO,Distrito 2-CHETUMAL,DIPUTACION FEDERAL MR,COA,VA POR MEXICO,VA POR MEXICO,JOSE ALBERTO ALONSO OVANDO,04/04/2021,02/06/2021,06/04/2021 05:43:04 a.m.,ACTIVO,,1648189,,74467.34,,,,,,,74467.34
PREFO-CAM-20/21,FEDERAL,QUINTANA ROO,Distrito 3-CANCUN,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,JOSE JUAN CHILON COLORADO,04/04/2021,02/06/2021,06/04/2021 04:02:25 a.m.,ACTIVO,,1648189,,15499.15,,26500.26,,,237.5,56294.08,98530.99
PREFO-CAM-20/21,FEDERAL,QUINTANA ROO,Distrito 4-CANCUN,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,TRIXIA VALLE HERRERA,04/04/2021,02/06/2021,06/04/2021 04:02:25 a.m.,ACTIVO,,1648189,,227.35,,10313.19,,,237.5,54613.7,65391.74
PREFO-CAM-20/21,FEDERAL,SAN LUIS POTOSI,Distrito 1-MATEHUALA,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,MARIA FERNANDA GONZALEZ YRIZAR,04/04/2021,02/06/2021,06/04/2021 03:58:08 a.m.,ACTIVO,,1648189,,5227.34,,21980.31,,,237.5,54613.7,82058.85
PREFO-CAM-20/21,FEDERAL,SAN LUIS POTOSI,Distrito 1-MATEHUALA,DIPUTACION FEDERAL MR,COA,VA POR MEXICO,VA POR MEXICO,MA SARA ROCHA MEDINA,04/04/2021,02/06/2021,06/04/2021 05:43:02 a.m.,ACTIVO,,1648189,,72195.34,,78068,,,,29928,180191.34
PREFO-CAM-20/21,FEDERAL,SAN LUIS POTOSI,Distrito 2-SOLEDAD DE GRACIANO SANCHEZ,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,SERVANDO HERNANDEZ ESCANDON,04/04/2021,02/06/2021,06/04/2021 04:00:01 a.m.,ACTIVO,,1648189,,22161.55,,10313.19,,30519.6,237.5,60712.33,123944.17
PREFO-CAM-20/21,FEDERAL,SAN LUIS POTOSI,Distrito 2-SOLEDAD DE GRACIANO SANCHEZ,DIPUTACION FEDERAL MR,C,PARTIDO DEL TRABAJO,PT,MIGUEL ANGEL ZUÑIGA MEDINA,04/04/2021,02/06/2021,06/04/2021 02:13:37 a.m.,ACTIVO,,1648189,,7000,,,,,,,7000
PREFO-CAM-20/21,FEDERAL,SAN LUIS POTOSI,Distrito 2-SOLEDAD DE GRACIANO SANCHEZ,DIPUTACION FEDERAL MR,C,PARTIDO VERDE ECOLOGISTA DE MÉXICO,PVEM,JUAN MANUEL NAVARRO MUÑIZ,04/04/2021,02/06/2021,06/04/2021 02:31:25 a.m.,ACTIVO,,1648189,,11302.55,,1709.4,,,466865,224099.98,703976.93
PREFO-CAM-20/21,FEDERAL,SAN LUIS POTOSI,Distrito 3-RIOVERDE,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,LUCILA NAVA PIÑA,04/04/2021,02/06/2021,06/04/2021 03:58:08 a.m.,ACTIVO,,1648189,,5227.34,,10313.19,,,237.5,54613.7,70391.73
PREFO-CAM-20/21,FEDERAL,SAN LUIS POTOSI,Distrito 3-RIOVERDE,DIPUTACION FEDERAL MR,COA,VA POR MEXICO,VA POR MEXICO,OSCAR BAUTISTA VILLEGAS,04/04/2021,02/06/2021,06/04/2021 05:43:04 a.m.,ACTIVO,,1648189,,18987.34,,,,,,,18987.34
PREFO-CAM-20/21,FEDERAL,SAN LUIS POTOSI,Distrito 4-CIUDAD VALLES,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,SILVIA JANETH VAZQUEZ NAVARRO,04/04/2021,02/06/2021,06/04/2021 03:58:08 a.m.,ACTIVO,,1648189,,227.35,,10313.19,,,237.5,54613.7,65391.74
PREFO-CAM-20/21,FEDERAL,SAN LUIS POTOSI,Distrito 5-SAN LUIS POTOSI,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,IRMA CELIS MONTENBRUCK,04/04/2021,02/06/2021,06/04/2021 03:58:08 a.m.,ACTIVO,,1648189,,5227.34,,10313.19,,,237.5,69613.66,85391.69
PREFO-CAM-20/21,FEDERAL,SAN LUIS POTOSI,Distrito 5-SAN LUIS POTOSI,DIPUTACION FEDERAL MR,COA,VA POR MEXICO,VA POR MEXICO,JOSE ANTONIO ZAPATA MERAZ,04/04/2021,02/06/2021,06/04/2021 05:42:50 a.m.,ACTIVO,,1648189,,25000,,6500.64,,,,53849.64,85350.28
PREFO-CAM-20/21,FEDERAL,SAN LUIS POTOSI,Distrito 6-SAN LUIS POTOSI,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,HUGO CARBALLO HERNANDEZ,04/04/2021,02/06/2021,06/04/2021 04:00:01 a.m.,ACTIVO,,1648189,,227.35,,5509.99,,,237.5,,5974.84
PREFO-CAM-20/21,FEDERAL,SAN LUIS POTOSI,Distrito 7-TAMAZUNCHALE,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,MARIA GUADALUPE CERVANTES OLGUIN,04/04/2021,02/06/2021,06/04/2021 04:00:01 a.m.,ACTIVO,,1648189,,5227.34,,10313.19,,,237.5,54613.7,70391.73
PREFO-CAM-20/21,FEDERAL,SINALOA,Distrito 1-MAZATLAN,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,DIANA PAULINA PEÑA TIRADO,04/04/2021,02/06/2021,06/04/2021 03:53:44 a.m.,ACTIVO,,1648189,,227.35,,10313.19,,,237.5,54613.7,65391.74
PREFO-CAM-20/21,FEDERAL,SINALOA,Distrito 1-MAZATLAN,DIPUTACION FEDERAL MR,C,REDES SOCIALES PROGRESISTAS,RSPPPN,ILIANA MARGARITA NOLAZCO MEZA,04/04/2021,02/06/2021,06/04/2021 05:41:50 a.m.,ACTIVO,,1648189,,5129.3,,,,,,,5129.3
PREFO-CAM-20/21,FEDERAL,SINALOA,Distrito 2-LOS MOCHIS,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,BRENDA ELISA LATIGO RUIZ,04/04/2021,02/06/2021,06/04/2021 03:51:11 a.m.,ACTIVO,,1648189,,5227.34,,10313.19,,,237.5,54613.7,70391.73
PREFO-CAM-20/21,FEDERAL,SINALOA,Distrito 2-LOS MOCHIS,DIPUTACION FEDERAL MR,C,REDES SOCIALES PROGRESISTAS,RSPPPN,MIGUEL ANGEL ORDUÑO TORRES,04/04/2021,02/06/2021,06/04/2021 05:41:50 a.m.,ACTIVO,,1648189,,5129.3,,,,,,,5129.3
PREFO-CAM-20/21,FEDERAL,SINALOA,Distrito 2-LOS MOCHIS,DIPUTACION FEDERAL MR,COA,VA POR MEXICO,VA POR MEXICO,AGUSTIN PEÑA RIVAS,04/04/2021,02/06/2021,06/04/2021 05:43:04 a.m.,ACTIVO,,1648189,,10400,,33176,,,,,43576
PREFO-CAM-20/21,FEDERAL,SINALOA,Distrito 3-GUAMUCHIL,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,ALTAGRACIA VERDUGO MEDINA,04/04/2021,02/06/2021,06/04/2021 03:51:11 a.m.,ACTIVO,,1648189,,5227.34,,10313.19,,,237.5,54613.7,70391.73
PREFO-CAM-20/21,FEDERAL,SINALOA,Distrito 3-GUAMUCHIL,DIPUTACION FEDERAL MR,C,REDES SOCIALES PROGRESISTAS,RSPPPN,SANDRO ALONSO NAVARRO MONTOYA,04/04/2021,02/06/2021,06/04/2021 05:41:50 a.m.,ACTIVO,,1648189,,5129.3,,,,,,,5129.3
PREFO-CAM-20/21,FEDERAL,SINALOA,Distrito 3-GUAMUCHIL,DIPUTACION FEDERAL MR,COA,VA POR MEXICO,VA POR MEXICO,VICTOR MANUEL GODOY ANGULO,04/04/2021,02/06/2021,06/04/2021 05:42:50 a.m.,ACTIVO,,1648189,,111577.34,,,,,,,111577.34
PREFO-CAM-20/21,FEDERAL,SINALOA,Distrito 4-GUASAVE,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,JOSE ABRAHAM RAYA RODRIGUEZ,04/04/2021,02/06/2021,06/04/2021 03:51:11 a.m.,ACTIVO,,1648189,348,22187.34,,17273.19,,,237.5,54613.7,94659.73
PREFO-CAM-20/21,FEDERAL,SINALOA,Distrito 4-GUASAVE,DIPUTACION FEDERAL MR,C,PARTIDO VERDE ECOLOGISTA DE MÉXICO,PVEM,WENDY YUNIRA CASTRO OSUNA,04/04/2021,02/06/2021,06/04/2021 02:31:25 a.m.,ACTIVO,,1648189,,79622.55,,1709.4,,0,66305.14,224099.98,371737.07
PREFO-CAM-20/21,FEDERAL,SINALOA,Distrito 4-GUASAVE,DIPUTACION FEDERAL MR,C,REDES SOCIALES PROGRESISTAS,RSPPPN,FRANCISCO JAVIER BELTRAN CASTRO,04/04/2021,02/06/2021,06/04/2021 05:41:50 a.m.,ACTIVO,,1648189,,5129.3,,,,,,,5129.3
PREFO-CAM-20/21,FEDERAL,SINALOA,Distrito 4-GUASAVE,DIPUTACION FEDERAL MR,COA,VA POR MEXICO,VA POR MEXICO,ELENO FLORES GAMEZ,04/04/2021,02/06/2021,06/04/2021 05:43:14 a.m.,ACTIVO,,1648189,,55004.99,,32085.6,,,,,87090.59
PREFO-CAM-20/21,FEDERAL,SINALOA,Distrito 5-CULIACAN DE ROSALES,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,ROBERTO RAMSES CRUZ CASTRO,04/04/2021,02/06/2021,06/04/2021 03:48:52 a.m.,ACTIVO,,1648189,,5227.34,,10313.19,,,237.5,54613.7,70391.73
PREFO-CAM-20/21,FEDERAL,SINALOA,Distrito 5-CULIACAN DE ROSALES,DIPUTACION FEDERAL MR,C,REDES SOCIALES PROGRESISTAS,RSPPPN,MARIO LUIS TOSTADO LARA,04/04/2021,02/06/2021,06/04/2021 05:41:58 a.m.,ACTIVO,,1648189,,5129.3,,,,,,,5129.3
PREFO-CAM-20/21,FEDERAL,SINALOA,Distrito 5-CULIACAN DE ROSALES,DIPUTACION FEDERAL MR,COA,VA POR MEXICO,VA POR MEXICO,SERGIO RAUL ESQUER PEIRO,04/04/2021,02/06/2021,06/04/2021 05:42:50 a.m.,ACTIVO,,1648189,,18987.34,,,,,,,18987.34
PREFO-CAM-20/21,FEDERAL,SINALOA,Distrito 6-MAZATLAN,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,BRENDA LISSETE LOPEZ CHAVEZ,04/04/2021,02/06/2021,14/04/2021 12:25:12 a.m.,ACTIVO,,1648189,,227.35,,10313.19,,,237.5,54613.7,65391.74
PREFO-CAM-20/21,FEDERAL,SINALOA,Distrito 6-MAZATLAN,DIPUTACION FEDERAL MR,C,PARTIDO VERDE ECOLOGISTA DE MÉXICO,PVEM,JUAN MANUEL TOLEDO RAZON,04/04/2021,02/06/2021,16/04/2021 08:05:44 p.m.,ACTIVO,,1648189,,79622.55,,1709.4,,12000,66305.14,224099.98,383737.07
PREFO-CAM-20/21,FEDERAL,SINALOA,Distrito 6-MAZATLAN,DIPUTACION FEDERAL MR,C,REDES SOCIALES PROGRESISTAS,RSPPPN,YOLANDA INES IBARRA TOLEDO,04/04/2021,02/06/2021,06/04/2021 05:41:50 a.m.,ACTIVO,,1648189,,5129.3,,,,,,,5129.3
PREFO-CAM-20/21,FEDERAL,SINALOA,Distrito 7-CULIACAN DE ROSALES,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,MIRNA VELAZQUEZ LOPEZ,04/04/2021,02/06/2021,06/04/2021 03:48:52 a.m.,ACTIVO,,1648189,,5227.34,,10313.19,,,237.5,54613.7,70391.73
PREFO-CAM-20/21,FEDERAL,SINALOA,Distrito 7-CULIACAN DE ROSALES,DIPUTACION FEDERAL MR,C,REDES SOCIALES PROGRESISTAS,RSPPPN,LYDIA KYOKO INUKAI SASHIDA,04/04/2021,02/06/2021,06/04/2021 05:41:50 a.m.,ACTIVO,,1648189,,5129.3,,,,,,,5129.3
PREFO-CAM-20/21,FEDERAL,SINALOA,Distrito 7-CULIACAN DE ROSALES,DIPUTACION FEDERAL MR,COA,VA POR MEXICO,VA POR MEXICO,ALFREDO VILLEGAS ARREOLA,04/04/2021,02/06/2021,06/04/2021 05:42:37 a.m.,ACTIVO,,1648189,,18987.34,,,,,,,18987.34
PREFO-CAM-20/21,FEDERAL,SONORA,Distrito 1-SAN LUIS RIO COLORADO,DIPUTACION FEDERAL MR,C,MORENA,MORENA,MANUEL DE JESUS BALDENEBRO ARREDONDO,04/04/2021,02/06/2021,06/04/2021 04:39:24 a.m.,ACTIVO,,1648189,,5000,,,,,,,5000
PREFO-CAM-20/21,FEDERAL,SONORA,Distrito 1-SAN LUIS RIO COLORADO,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,RAMONA RAMIREZ MAC GREW,04/04/2021,02/06/2021,06/04/2021 04:00:01 a.m.,ACTIVO,,1648189,,12140.68,,28290.47,,,237.5,56962.76,97631.41
PREFO-CAM-20/21,FEDERAL,SONORA,Distrito 1-SAN LUIS RIO COLORADO,DIPUTACION FEDERAL MR,C,PARTIDO VERDE ECOLOGISTA DE MÉXICO,PVEM,JESUS RAFAEL GALINDO MEDINA,04/04/2021,02/06/2021,06/04/2021 02:31:25 a.m.,ACTIVO,,1648189,,62075.88,,1709.4,,,173828.04,224099.98,461713.3
PREFO-CAM-20/21,FEDERAL,SONORA,Distrito 1-SAN LUIS RIO COLORADO,DIPUTACION FEDERAL MR,COA,VA POR MEXICO,VA POR MEXICO,LINA ACOSTA CID,04/04/2021,02/06/2021,06/04/2021 05:43:04 a.m.,ACTIVO,,1648189,,80360,,13705,,139200,20000,52374,305639
PREFO-CAM-20/21,FEDERAL,SONORA,Distrito 2-NOGALES,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,MARIA ELENA MORENO DURAZO,04/04/2021,02/06/2021,06/04/2021 04:00:01 a.m.,ACTIVO,,1648189,,8301.6,,10313.19,,,237.5,54613.7,73465.99
PREFO-CAM-20/21,FEDERAL,SONORA,Distrito 2-NOGALES,DIPUTACION FEDERAL MR,COA,VA POR MEXICO,VA POR MEXICO,LETICIA AMPARANO GAMEZ,04/04/2021,02/06/2021,06/04/2021 05:43:14 a.m.,ACTIVO,,1648189,,35229,,13630,,,,167401.2,216260.2
PREFO-CAM-20/21,FEDERAL,SONORA,Distrito 3-HERMOSILLO,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,CARLOS ALBERTO LEON GARCIA,04/04/2021,02/06/2021,06/04/2021 04:02:25 a.m.,ACTIVO,,1648189,,5227.35,,10313.19,,,60237.5,54613.7,130391.74
PREFO-CAM-20/21,FEDERAL,SONORA,Distrito 3-HERMOSILLO,DIPUTACION FEDERAL MR,COA,VA POR MEXICO,VA POR MEXICO,ARTURO FERNANDEZ DIAZ GONZALEZ,04/04/2021,02/06/2021,06/04/2021 05:43:14 a.m.,ACTIVO,,1648189,,46437.9,,42050,,146111.28,,30896.6,265495.78
PREFO-CAM-20/21,FEDERAL,SONORA,Distrito 4-GUAYMAS,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,DANIEL BARANZINI HURTADO,04/04/2021,02/06/2021,06/04/2021 04:00:01 a.m.,ACTIVO,,1648189,,18994.2,,10313.19,,,237.5,54613.7,84158.59
PREFO-CAM-20/21,FEDERAL,SONORA,Distrito 4-GUAYMAS,DIPUTACION FEDERAL MR,C,PARTIDO VERDE ECOLOGISTA DE MÉXICO,PVEM,FELIPE DAVID MARTINEZ ROBLES,04/04/2021,02/06/2021,06/04/2021 02:31:25 a.m.,ACTIVO,,1648189,,62075.88,,1709.4,,,173828.04,224099.98,461713.3
PREFO-CAM-20/21,FEDERAL,SONORA,Distrito 5-HERMOSILLO,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,CARMEN HAYDEE PALACIOS ABECHUCO,04/04/2021,02/06/2021,06/04/2021 04:02:25 a.m.,ACTIVO,,1648189,,5227.34,,20118.67,,,237.5,54613.7,80197.21
PREFO-CAM-20/21,FEDERAL,SONORA,Distrito 5-HERMOSILLO,DIPUTACION FEDERAL MR,COA,VA POR MEXICO,VA POR MEXICO,MARIA CRISTINA MARGARITA GUTIERREZ MAZON,04/04/2021,02/06/2021,06/04/2021 05:42:37 a.m.,ACTIVO,,1648189,,68557.28,,40020,,,,59979.6,168556.88
PREFO-CAM-20/21,FEDERAL,SONORA,Distrito 6-CD. OBREGON,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,EDUARDO FLORES MORENO,04/04/2021,02/06/2021,06/04/2021 04:02:25 a.m.,ACTIVO,,1648189,,16891.4,,10313.19,,34371,237.5,55293.7,117106.79
PREFO-CAM-20/21,FEDERAL,SONORA,Distrito 6-CD. OBREGON,DIPUTACION FEDERAL MR,C,PARTIDO VERDE ECOLOGISTA DE MÉXICO,PVEM,ALONSO LARA MARES,04/04/2021,02/06/2021,06/04/2021 02:31:25 a.m.,ACTIVO,,1648189,,62075.88,,1709.4,,,173828.03,224099.98,461713.29
PREFO-CAM-20/21,FEDERAL,SONORA,Distrito 6-CD. OBREGON,DIPUTACION FEDERAL MR,COA,VA POR MEXICO,VA POR MEXICO,OMAR ALBERTO GUILLEN PARTIDA,04/04/2021,02/06/2021,06/04/2021 05:42:37 a.m.,ACTIVO,,1648189,,59656.34,,74414,,,11600,67744,213414.34
